feature,age_slope,age_corr,volume_corr,outcome_corr,univar_auc,p_MW_corr
PD_GM_firstorder_Entropy,-0.005794593676008985,-0.3304358830272276,0.06476300726734839,-0.27934686637677736,0.6631944444444444,1.0
PD_GM_firstorder_InterquartileRange,-0.026096311131312753,0.032969535634793046,0.3339121486912342,0.4531032904388878,0.7341820987654322,0.19400233358945004
PD_GM_firstorder_Kurtosis,0.03494280622343274,0.2830260771461409,0.041771174995176547,0.25662487246096294,0.654320987654321,1.0
PD_GM_firstorder_Maximum,0.09009904305297758,0.15591306280418488,0.22400154350762108,0.5132497449219259,0.797067901234568,0.02207554265094828
PD_GM_firstorder_MeanAbsoluteDeviation,-0.013546003343241988,0.050001649258626574,0.33613094089652074,0.44909352680668524,0.7318672839506173,0.22230780569727593
PD_GM_firstorder_Mean,0.0028295198705854618,-0.08385659722736181,0.2747122001414883,-0.2379126421773511,0.6385030864197531,1.0
PD_GM_firstorder_Median,0.002139125394510943,-0.15472178075488083,0.20625120586532897,-0.3074152118021953,0.6809413580246914,1.0
PD_GM_firstorder_Minimum,0.0023149494856691834,-0.22262485756521147,-0.18679657855810666,-0.46112281770329283,0.7719907407407408,0.14726463444146023
PD_GM_firstorder_Range,0.08778409310297311,0.18778790682610394,0.21258601839346586,0.5105765691671242,0.7924382716049383,0.024441401015175154
PD_GM_firstorder_RobustMeanAbsoluteDeviation,-0.010620580433570961,0.03588334713376646,0.33773876133513414,0.4531032904388878,0.7349537037037037,0.19400233358945004
PD_GM_firstorder_RootMeanSquared,0.0019270043535684525,-0.05912944550126703,0.3059039166505885,-0.17241983618470952,0.599922839506173,1.0
PD_GM_firstorder_Skewness,0.005892312840568217,0.30817178743009926,0.023667116856389482,0.32746402996320795,0.6813271604938271,1.0
PD_GM_firstorder_TotalEnergy,-13330135.757613167,-0.2830260771461409,0.3619525371406522,-0.42503494501346994,0.7488425925925926,0.49200768360319613
PD_GM_firstorder_Uniformity,0.00034532958908294406,0.34271896685991665,-0.06511672776384334,0.27533710274457485,0.6597222222222222,1.0
PD_GM_firstorder_Variance,-0.14052066137187297,0.07224964644968321,0.3289600617403049,0.45577646619368944,0.7310956790123457,0.17705717655769243
PD_GM_glcm_Autocorrelation,-0.15915551920284432,-0.11338107396281613,-0.07759341436748345,-0.3688982541626342,0.7129629629629629,1.0
PD_GM_glcm_ClusterProminence,-129.3875341843322,-0.24348839183410395,0.19332432953887715,-0.19514183010052394,0.38695987654320985,1.0
PD_GM_glcm_ClusterShade,-0.6843935111701381,0.1389936380228531,0.11441250241173068,0.21385406038413585,0.6246141975308642,1.0
PD_GM_glcm_ClusterTendency,-0.3856046556624492,-0.30557994405255934,0.1109396102643257,-0.24192240580955368,0.6388888888888888,1.0
PD_GM_glcm_Contrast,-0.08911015053532156,-0.22961156580031897,-0.00022509486140587825,-0.21385406038413585,0.6257716049382716,1.0
PD_GM_glcm_Correlation,-0.0011529743146521118,-0.050323617380060096,0.32137114927004956,-0.04811716358643056,0.527391975308642,1.0
PD_GM_glcm_DifferenceAverage,-0.009345041696068463,-0.25631882147322993,-0.000707440992989903,-0.21786382401633836,0.6265432098765432,1.0
PD_GM_glcm_DifferenceEntropy,-0.0036840926305272475,-0.24345619502196056,-0.0037301434175831248,-0.21251747250673497,0.6246141975308642,1.0
PD_GM_glcm_DifferenceVariance,-0.028614548365563285,-0.20351604955813168,-0.0012540999421184645,-0.2018247694875282,0.6145833333333333,1.0
PD_GM_glcm_Id,0.0006759240863426773,0.2752505470135213,0.010643771303620814,0.2258833512807435,0.6361882716049383,1.0
PD_GM_glcm_Idm,0.0007782489277910528,0.2800961672410958,0.010643771303620814,0.2258833512807435,0.6280864197530864,1.0
PD_GM_glcm_Idmn,3.4204691022878316e-05,0.23199412989892704,0.001704289664930221,0.21118088462933413,0.6246141975308641,1.0
PD_GM_glcm_Idn,0.00015703655690592247,0.2570754465585987,-0.001414881985979806,0.22053699977114008,0.6261574074074074,1.0
PD_GM_glcm_Imc1,0.00013101015297898384,-0.02327829517964392,-0.32931378223679986,-0.01069270301920679,0.5061728395061729,1.0
PD_GM_glcm_Imc2,-0.0010780383338416443,-0.03921571719060345,0.317705318670011,-0.0548001029734348,0.5327932098765432,1.0
PD_GM_glcm_InverseVariance,0.0007192682665093983,0.2782287521367814,0.011576307158016596,0.2258833512807435,0.6315586419753088,1.0
PD_GM_glcm_JointAverage,-0.0051205524475615395,-0.1072958764677225,-0.0818059039166506,-0.3688982541626342,0.7133487654320988,1.0
PD_GM_glcm_JointEnergy,6.510871558036834e-05,0.32220959752460104,-0.059682294681329996,0.2699907512349715,0.6508487654320987,1.0
PD_GM_glcm_JointEntropy,-0.01073228712198924,-0.30905719976404145,0.05154672326194612,-0.27934686637677736,0.6589506172839507,1.0
PD_GM_glcm_MCC,-0.0012627982596932796,-0.12225129570830978,0.3083799601260532,0.014702466651409339,0.5081018518518519,1.0
PD_GM_glcm_MaximumProbability,0.0001588185790327451,0.33946708883343796,-0.042639398032027785,0.27801027849937654,0.6535493827160493,1.0
PD_GM_glcm_SumAverage,-0.010241104728302312,-0.1072958764677225,-0.0818059039166506,-0.3688982541626342,0.7133487654320988,1.0
PD_GM_glcm_SumEntropy,-0.006260628114211029,-0.33764796894733856,0.09518296996591422,-0.27801027849937654,0.6635802469135803,1.0
PD_GM_glcm_SumSquares,-0.11867870150413751,-0.3078981145268808,0.07167663515338608,-0.2552882845835621,0.6458333333333333,1.0
PD_GM_glrlm_GrayLevelNonUniformity,62.36649563665742,0.02915421339580577,0.1467618496366326,-0.03876104844462462,0.47530864197530864,1.0
PD_GM_glrlm_GrayLevelNonUniformityNormalized,0.00032343623767903793,0.3428799509206334,-0.06321949964627951,0.27266392698977315,0.6531635802469136,1.0
PD_GM_glrlm_GrayLevelVariance,-0.12390299094578329,-0.3026500341475143,0.06309087401119044,-0.26063463609316556,0.6516203703703703,1.0
PD_GM_glrlm_HighGrayLevelRunEmphasis,-0.19056483940916594,-0.11526458747320227,-0.0782365425429288,-0.36488849053043176,0.7098765432098766,1.0
PD_GM_glrlm_LongRunEmphasis,0.0012689090349710078,0.239109625382608,-0.012991189143996402,0.17108324830730864,0.603395061728395,1.0
PD_GM_glrlm_LongRunHighGrayLevelEmphasis,0.11629493306587126,-0.04039090083383582,-0.14753360344716704,-0.29137615727338506,0.6712962962962963,1.0
PD_GM_glrlm_LongRunLowGrayLevelEmphasis,1.020872288774375e-05,0.09510938307146354,0.09238536240272688,0.3595421390208284,0.7079475308641976,1.0
PD_GM_glrlm_LowGrayLevelRunEmphasis,2.8628979474871803e-06,0.06357260557704969,0.11968615345038268,0.3354835572276131,0.6712962962962962,1.0
PD_GM_glrlm_RunEntropy,-0.004488293126983578,-0.34382975687886225,0.06694964306386264,-0.30875179967959615,0.6790123456790124,1.0
PD_GM_glrlm_RunLengthNonUniformity,-2145.2731471167094,-0.39457193281678593,0.2927197890539585,-0.5012204540253183,0.7912808641975309,0.03477085454378692
PD_GM_glrlm_RunLengthNonUniformityNormalized,-0.00044370289290704174,-0.231897539462497,0.01398803781593672,-0.17108324830730864,0.5968364197530864,1.0
PD_GM_glrlm_RunPercentage,-0.00028132443791033533,-0.23719391506007848,0.011962184063283815,-0.16974666042990783,0.5972222222222222,1.0
PD_GM_glrlm_RunVariance,0.0004809279011150404,0.24197514166336634,-0.01874718631423243,0.16707348467510613,0.5983796296296297,1.0
PD_GM_glrlm_ShortRunEmphasis,-0.0002106797030892636,-0.23139848887427505,0.013216284005402278,-0.17108324830730864,0.5949074074074074,1.0
PD_GM_glrlm_ShortRunHighGrayLevelEmphasis,-0.24056448094658173,-0.12543878011050166,-0.07949064248504728,-0.36488849053043176,0.7133487654320988,1.0
PD_GM_glrlm_ShortRunLowGrayLevelEmphasis,1.6157914583535731e-06,0.048407907057530605,0.13354556563123032,0.32746402996320795,0.6616512345679012,1.0
PD_GM_glszm_GrayLevelNonUniformity,-41.24124203811294,-0.3379538386627004,0.2021351855424786,-0.31944450269880287,0.6820987654320988,1.0
PD_GM_glszm_GrayLevelNonUniformityNormalized,0.00013512396311003526,0.32903532169899175,-0.013184127596630011,0.31944450269880287,0.6863425925925926,1.0
PD_GM_glszm_GrayLevelVariance,-0.1196538089966178,-0.2634182185508392,0.0266898192809827,-0.29003956939598424,0.6670524691358024,1.0
PD_GM_glszm_HighGrayLevelZoneEmphasis,0.04083956942416167,-0.09607528743576411,-0.1020965978519519,-0.34617626024681986,0.701388888888889,1.0
PD_GM_glszm_LargeAreaEmphasis,1072.7507765521143,0.2378700481150889,-0.046755418354878134,0.274000514867174,0.5551697530864197,1.0
PD_GM_glszm_LargeAreaHighGrayLevelEmphasis,173578.04455122107,0.24714273001237447,-0.056916843526914916,0.23256629066774773,0.5551697530864197,1.0
PD_GM_glszm_LargeAreaLowGrayLevelEmphasis,6.687263184277253,0.22230288944377793,-0.027525885909061677,0.29538592090558763,0.5536265432098765,1.0
PD_GM_glszm_LowGrayLevelZoneEmphasis,1.1302332987068643e-06,0.04285395696280229,0.11058588976783076,0.31810791482140205,0.6558641975308642,1.0
PD_GM_glszm_SizeZoneNonUniformity,-518.5179504612144,-0.34083545334953047,0.1433211138979999,-0.3261274420858071,0.6886574074074074,1.0
PD_GM_glszm_SizeZoneNonUniformityNormalized,4.896732825365492e-06,0.08580450436203464,-0.20853431088816002,0.3929568359558495,0.7002314814814815,1.0
PD_GM_glszm_SmallAreaEmphasis,3.870874004058721e-06,0.0890885792006566,-0.21136407486011968,0.39696659958805214,0.7010030864197532,1.0
PD_GM_glszm_SmallAreaHighGrayLevelEmphasis,0.038173507458843486,-0.09259803172428203,-0.12354492250305489,-0.3167713269440012,0.6851851851851853,1.0
PD_GM_glszm_SmallAreaLowGrayLevelEmphasis,6.46354474232282e-07,0.03837860007487628,0.10573027204321822,0.33682014510501396,0.6709104938271604,1.0
PD_GM_glszm_ZoneEntropy,-0.0033089178434288044,-0.28648723445155133,0.13910862434883273,-0.49186433888351244,0.7808641975308642,0.049172412554408323
PD_GM_glszm_ZonePercentage,-0.000839978551220712,-0.20187401213882072,0.023184770724805456,-0.14836125439149422,0.5875771604938271,1.0
PD_GM_glszm_ZoneVariance,1072.611292397132,0.23965697118904494,-0.046562479902244526,0.274000514867174,0.5551697530864197,1.0
PD_GM_gldm_DependenceEntropy,-0.0033480342613051764,-0.31092461486835593,0.239211524856904,-0.3288006178406088,0.6867283950617283,1.0
PD_GM_gldm_DependenceNonUniformity,-661.2246246789207,-0.39998099725686914,0.18396681458614705,-0.4357276480326767,0.7530864197530864,0.34731011010697505
PD_GM_gldm_DependenceNonUniformityNormalized,-0.0003759968629918282,-0.2486237833709687,0.014599009582609818,-0.1831125392039163,0.6084104938271604,1.0
PD_GM_gldm_DependenceVariance,0.016637719982289332,0.25607734538215476,-0.01794327609492572,0.19380524222312306,0.6087962962962963,1.0
PD_GM_gldm_GrayLevelNonUniformity,105.04692670262347,0.05067778231363697,0.13570004501897232,-0.006682939387004245,0.498070987654321,1.0
PD_GM_gldm_GrayLevelVariance,-0.12392583840755525,-0.30417938272432354,0.06785002250948616,-0.2673175754801698,0.654320987654321,1.0
PD_GM_gldm_HighGrayLevelEmphasis,-0.19990701057625027,-0.1183554814389641,-0.08299569104122452,-0.3675616662852334,0.7106481481481481,1.0
PD_GM_gldm_LargeDependenceEmphasis,0.0699676134593769,0.2457421686841386,-0.014984886487877035,0.17241983618470952,0.6010802469135803,1.0
PD_GM_gldm_LargeDependenceHighGrayLevelEmphasis,16.93454716686708,0.11988483001577335,-0.05280082320406458,-0.14969784226889507,0.38271604938271603,1.0
PD_GM_gldm_LargeDependenceLowGrayLevelEmphasis,0.0004003171543708647,0.1444348992750797,0.062319120200656,0.3074152118021953,0.6639660493827161,1.0
PD_GM_gldm_LowGrayLevelEmphasis,2.9587398666455002e-06,0.06967390147821499,0.11679207666087854,0.33815673298241483,0.6728395061728394,1.0
PD_GM_gldm_SmallDependenceEmphasis,-0.0006554648201096108,-0.20881242515571322,0.010225737989581325,-0.14167831500449,0.5844907407407408,1.0
PD_GM_gldm_SmallDependenceHighGrayLevelEmphasis,-0.27390658611189367,-0.1222190988961664,-0.06254421506206188,-0.274000514867174,0.6585648148148148,1.0
PD_GM_gldm_SmallDependenceLowGrayLevelEmphasis,-2.458751462242672e-06,-0.08277800402055949,0.10794906424850474,0.2018247694875282,0.6161265432098766,1.0
PD_GM_ngtdm_Busyness,-0.1687571014113777,-0.26110004807651777,0.1508135571419384,-0.10826361806946877,0.5601851851851852,1.0
PD_GM_ngtdm_Coarseness,3.405436523572427e-08,0.3026309760144319,-0.2339453959024251,0.35581280661889825,0.6770833333333334,1.0
PD_GM_ngtdm_Complexity,-7.155758699302525,-0.2992532704663906,-0.011576307158016596,-0.18177595132651547,0.6072530864197531,1.0
PD_GM_ngtdm_Contrast,-0.0003181509263991733,-0.2774077334271258,0.039520226381117754,-0.2579614603383638,0.6539351851851851,1.0
PD_GM_ngtdm_Strength,0.00010023778416632966,0.3391451207120045,-0.0797800501639977,0.4277081207682717,0.7164351851851851,0.45130569963983375
MT_GM_firstorder_10Percentile,0.00046151672708385523,-0.07989638933372943,-0.0952151263746865,-0.5680498478953607,0.8310185185185186,0.002459586485270267
MT_GM_firstorder_90Percentile,0.0034152042193594206,0.13686864842139185,0.07016528394108948,-0.5774059630371667,0.8325617283950617,0.00165665768111756
MT_GM_firstorder_Energy,1622.9763324656224,0.04409353423032136,0.0928677085343109,-0.6415621811524075,0.8711419753086419,9.375691433760579e-05
MT_GM_firstorder_Entropy,0.0028520545510876444,0.28331584845543106,-0.08875168821146057,-0.15504419377849848,0.5887345679012347,1.0
MT_GM_firstorder_InterquartileRange,0.0012530874007645094,0.4712969361543951,0.1963148755546981,-0.025395169670616127,0.5177469135802469,1.0
MT_GM_firstorder_Kurtosis,-0.007355015722457923,-0.3930425842399767,0.040484918644285814,-0.06415621811524073,0.5412808641975309,1.0
MT_GM_firstorder_Maximum,0.0028277337253798172,0.13075125411415484,0.276834523120458,0.0026731757548016976,0.4984567901234568,1.0
MT_GM_firstorder_MeanAbsoluteDeviation,0.0008054027176886592,0.44172416420072574,0.22036786931635477,-0.13766855137228742,0.5775462962962964,1.0
MT_GM_firstorder_Mean,0.0027097651693387026,0.07418145517828435,-0.036047334233712786,-0.5854254903015719,0.8406635802469136,0.0011750255563994362
MT_GM_firstorder_Median,0.003489095431227254,0.12632419244444387,-0.05891054087079556,-0.6068108963399853,0.8506944444444444,0.0004600924796539691
MT_GM_firstorder_Minimum,-4.544175607284864e-06,-0.13310483156936048,-0.10370691945229715,-0.49789099226632094,0.2785493827160494,0.03936139993321105
MT_GM_firstorder_Range,0.0028322776466924845,0.13075125411415484,0.276834523120458,0.0026731757548016976,0.4984567901234568,1.0
MT_GM_firstorder_RobustMeanAbsoluteDeviation,0.0005651912336927316,0.479957878620957,0.1912020065599074,-0.056136690850835655,0.5339506172839507,1.0
MT_GM_firstorder_RootMeanSquared,0.002860275257968771,0.08904028398244157,-0.004501897228117565,-0.5921084296885761,0.8437499999999999,0.0008795530694324186
MT_GM_firstorder_Skewness,-0.01265164780472217,-0.44803473938082294,0.3928226895620298,0.2592980482157647,0.6234567901234567,1.0
MT_GM_firstorder_TotalEnergy,1622.9763324656224,0.04409353423032136,0.0928677085343109,-0.6415621811524075,0.8711419753086419,9.375691433760579e-05
MT_GM_firstorder_Uniformity,-0.00010853595227690279,-0.31390281999161607,0.06344459450768539,0.10559044231466706,0.5304783950617284,1.0
MT_GM_firstorder_Variance,0.00046341502052001067,0.40299139919227267,0.21390443115312888,-0.19113206646832143,0.6084104938271604,1.0
MT_GM_glcm_Autocorrelation,1.6312091592818503,0.08144183631661035,-0.26220335712907583,-0.5119131570445251,0.7974537037037037,0.0232297822781788
MT_GM_glcm_ClusterProminence,118.41286878957479,0.24073556439584728,-0.061290115119943415,-0.12162949684347725,0.5671296296296297,1.0
MT_GM_glcm_ClusterShade,-15.29266423567832,-0.5130562015043234,0.27988938195382346,0.19514183010052394,0.5806327160493827,1.0
MT_GM_glcm_ClusterTendency,0.24861184440386971,0.279886887962164,-0.049392243874204135,-0.10291726655986536,0.5594135802469136,1.0
MT_GM_glcm_Contrast,0.3011394137151456,0.338372397220564,-0.1920059167792141,-0.10024409080506368,0.5574845679012346,1.0
MT_GM_glcm_Correlation,-0.001824961625067163,-0.2945686342995328,0.2323943661971831,0.029404933302818678,0.4810956790123457,1.0
MT_GM_glcm_DifferenceAverage,0.01757500065200416,0.321662251718164,-0.17525242780886233,-0.08955138778585689,0.5482253086419754,1.0
MT_GM_glcm_DifferenceEntropy,0.0056918650254325276,0.33632789964946114,-0.18425622226509744,-0.09222456354065856,0.5536265432098766,1.0
MT_GM_glcm_DifferenceVariance,0.13697232470169227,0.34791875202106803,-0.22959675863399578,-0.11628314533387386,0.5698302469135802,1.0
MT_GM_glcm_Id,-0.000518785221385845,-0.27244942435704955,0.16367612065084575,0.0521269272186331,0.5300925925925926,1.0
MT_GM_glcm_Idm,-0.0004892629124138412,-0.25580367247893626,0.15515467232619465,0.04143422419942632,0.5227623456790124,1.0
MT_GM_glcm_Idmn,-0.00010806920336814467,-0.3363439980555328,0.19190944755289732,0.09623432717286112,0.5289351851851852,1.0
MT_GM_glcm_Idn,-0.0002608706364068972,-0.3178791262913201,0.17091131262460613,0.07752209688924924,0.5482253086419753,1.0
MT_GM_glcm_Imc1,0.0004181767700837694,0.3137257375248276,-0.19174866550903596,0.0,0.4710648148148148,1.0
MT_GM_glcm_Imc2,-0.0014976639317978364,-0.2778584887971328,0.20171715222843917,-0.006682939387004245,0.503858024691358,1.0
MT_GM_glcm_InverseVariance,-0.000526716766353325,-0.2723689323266912,0.14283876776641588,0.044107399954228015,0.5250771604938271,1.0
MT_GM_glcm_JointAverage,0.04117840491656388,0.07928464990300574,-0.26265354685188763,-0.5172595085541285,0.7989969135802469,0.0189318596191359
MT_GM_glcm_JointEnergy,-1.4869888055920893e-05,-0.2890629794230195,0.10508714386777288,0.046780575709029715,0.5285493827160493,1.0
MT_GM_glcm_JointEntropy,0.006792333834376402,0.27626474659603684,-0.1336741912663194,-0.11628314533387386,0.5652006172839508,1.0
MT_GM_glcm_MCC,-0.0012949466736960095,-0.2897230140719583,0.20631551868287354,0.09222456354065856,0.44907407407407407,1.0
MT_GM_glcm_MaximumProbability,-9.932665262845523e-06,-0.2225282671287814,0.14978455206122582,0.03475128481242207,0.5196759259259259,1.0
MT_GM_glcm_SumAverage,0.08235680989207815,0.07928464990300574,-0.26265354685188763,-0.5172595085541285,0.7989969135802469,0.0189318596191359
MT_GM_glcm_SumEntropy,0.0019365526143260902,0.2727874908845548,-0.06572769953051644,-0.10692703019206792,0.5594135802469136,1.0
MT_GM_glcm_SumSquares,0.13743781451624446,0.3088640188911813,-0.08913756511672777,-0.11628314533387386,0.5644290123456791,1.0
MT_GM_glrlm_GrayLevelNonUniformity,-158.3908494230861,-0.3582861255312276,0.32551932600167216,-0.1309856119852832,0.576388888888889,1.0
MT_GM_glrlm_GrayLevelNonUniformityNormalized,-0.00010592836529201402,-0.30925038063690163,0.07598559392887004,0.11761973321127471,0.5385802469135803,1.0
MT_GM_glrlm_GrayLevelVariance,0.17462757295662154,0.31092461486835593,-0.11238664865907777,-0.15504419377849848,0.5883487654320988,1.0
MT_GM_glrlm_HighGrayLevelRunEmphasis,1.600277166921335,0.0780128758233433,-0.26111003923081877,-0.5212692721863311,0.8024691358024693,0.01621808904800278
MT_GM_glrlm_LongRunEmphasis,-0.0006450908340028415,-0.23077065103747965,0.16956074345617084,-0.03341469693502123,0.5204475308641976,1.0
MT_GM_glrlm_LongRunHighGrayLevelEmphasis,1.8356760100901157,0.06598736648780112,-0.26567624927648087,-0.5453278539795463,0.8155864197530864,0.006263822642593087
MT_GM_glrlm_LongRunLowGrayLevelEmphasis,0.00013488654256750868,0.13155617441773865,0.16345102578943987,0.5854254903015719,0.8070987654320987,0.0011750255563994362
MT_GM_glrlm_LowGrayLevelRunEmphasis,-1.5531300830523172e-05,0.1468174633736878,0.1546723261946106,0.5800791387919685,0.834104938271605,0.0014781454041742485
MT_GM_glrlm_RunEntropy,0.0018585129966123977,0.26440022132121144,-0.08293137822367999,-0.21519064826153667,0.6238425925925926,1.0
MT_GM_glrlm_RunLengthNonUniformity,-1388.1772843203603,-0.2526000896706727,0.28384462023281243,-0.43706423591007754,0.753858024691358,0.3323349871735074
MT_GM_glrlm_RunLengthNonUniformityNormalized,0.0003775890827708603,0.29336125384415707,-0.1454434368769696,0.006682939387004245,0.47685185185185186,1.0
MT_GM_glrlm_RunPercentage,0.00019328049613394298,0.2620981492529617,-0.16493022059296417,0.02138540603841358,0.48881172839506176,1.0
MT_GM_glrlm_RunVariance,-0.00016252825804041643,-0.2189383225747976,0.17081484339828928,-0.0654928059926416,0.5378086419753086,1.0
MT_GM_glrlm_ShortRunEmphasis,0.00016416729688514885,0.28901468420480453,-0.14557206251205868,0.01202929089660764,0.47916666666666663,1.0
MT_GM_glrlm_ShortRunHighGrayLevelEmphasis,1.5501877548027556,0.08240774068091095,-0.261142195639591,-0.5172595085541285,0.7974537037037037,0.0189318596191359
MT_GM_glrlm_ShortRunLowGrayLevelEmphasis,-2.1464292740214736e-05,0.15383636842093865,0.14820888803138468,0.5921084296885761,0.839891975308642,0.0008795530694324186
MT_GM_glszm_GrayLevelNonUniformity,-16.289223006591055,-0.09386980580394447,0.3295067206894335,-0.12430267259827896,0.5717592592592593,1.0
MT_GM_glszm_GrayLevelNonUniformityNormalized,-7.779823462406433e-05,-0.2601985373365039,0.13981606534182264,0.2592980482157647,0.6280864197530864,1.0
MT_GM_glszm_GrayLevelVariance,0.19126134076865586,0.23157557134106346,-0.15637661585954082,-0.27132733911237233,0.6585648148148149,1.0
MT_GM_glszm_HighGrayLevelZoneEmphasis,0.6670053544773021,0.022827539809636983,-0.24419576821660563,-0.5493376176117489,0.816358024691358,0.005324891958609032
MT_GM_glszm_LargeAreaEmphasis,1.5666412432606351,-0.19865433092448545,0.1660235384912213,-0.10559044231466706,0.5543981481481481,1.0
MT_GM_glszm_LargeAreaHighGrayLevelEmphasis,-226.03648367671568,-0.2099393135807305,-0.047334233712778964,-0.37023484204003515,0.7114197530864197,1.0
MT_GM_glszm_LargeAreaLowGrayLevelEmphasis,2.5367375483174484,-0.13012341627735946,0.2626213904431154,0.34483967236941904,0.4868827160493827,1.0
MT_GM_glszm_LowGrayLevelZoneEmphasis,2.0793672877252613e-06,0.13796334003426583,0.13225930928033958,0.6054743084625845,0.8506944444444444,0.000488309412331223
MT_GM_glszm_SizeZoneNonUniformity,287.2159567245764,0.16459010367681842,0.08479644993247155,-0.26063463609316556,0.6527777777777778,1.0
MT_GM_glszm_SizeZoneNonUniformityNormalized,0.0008107937987401424,0.355629888529401,-0.1377580551803975,-0.15237101802369676,0.5875771604938272,1.0
MT_GM_glszm_SmallAreaEmphasis,0.0006688118528699877,0.35620943114798137,-0.13759727313653614,-0.15638078165589933,0.5875771604938271,1.0
MT_GM_glszm_SmallAreaHighGrayLevelEmphasis,0.4644845788802531,0.03237389461014103,-0.23146183034278733,-0.5252790358185336,0.8020833333333334,0.013878110999455498
MT_GM_glszm_SmallAreaLowGrayLevelEmphasis,1.7647003684390906e-05,0.166103353847556,0.1252492121679851,0.6068108963399853,0.8510802469135803,0.0004600924796539691
MT_GM_glszm_ZoneEntropy,-0.002476084580941542,-0.38040533547371075,-0.08190237314296742,-0.4036495389750564,0.7376543209876543,0.9649293537790059
MT_GM_glszm_ZonePercentage,0.0014448032020223205,0.3327862503136923,-0.1099106051836131,-0.009356115141805942,0.46759259259259256,1.0
MT_GM_glszm_ZoneVariance,1.6210768609424886,-0.18799718610503574,0.16853173837545826,-0.11761973321127471,0.5690586419753086,1.0
MT_GM_gldm_DependenceEntropy,-7.989739137959258e-05,0.10602410238806007,-0.1038330439256544,-0.38360072081404367,0.7206790123456791,1.0
MT_GM_gldm_DependenceNonUniformity,-122.29667357677647,-0.015551060265239298,0.22113962312688923,-0.29538592090558763,0.6693672839506173,1.0
MT_GM_gldm_DependenceNonUniformityNormalized,0.00046995647608472036,0.28276850264899406,-0.1201684995819667,0.0574732787282365,0.5061728395061729,1.0
MT_GM_gldm_DependenceVariance,0.004431707680941966,-0.1699669713047583,0.14377130362081164,-0.1617271331655027,0.5871913580246914,1.0
MT_GM_gldm_GrayLevelNonUniformity,-180.53892767924324,-0.3523780105029224,0.31719081612965466,-0.1309856119852832,0.5771604938271605,1.0
MT_GM_gldm_GrayLevelVariance,0.17672305390494256,0.3175088629516715,-0.09675863399575536,-0.14969784226889507,0.5837191358024691,1.0
MT_GM_gldm_HighGrayLevelEmphasis,1.6488697109672035,0.0828423976448462,-0.2642935236992733,-0.5172595085541285,0.8001543209876544,0.0189318596191359
MT_GM_gldm_LargeDependenceEmphasis,-0.02378195441269289,-0.225232799348823,0.16843526914914148,-0.06816598174744329,0.5420524691358025,1.0
MT_GM_gldm_LargeDependenceHighGrayLevelEmphasis,10.103106259478318,-0.031971434458349116,-0.24445301948678375,-0.5827523145467701,0.8348765432098765,0.0013182224013404287
MT_GM_gldm_LargeDependenceLowGrayLevelEmphasis,0.012387346954062814,0.03214851692513756,0.1989517010740241,0.5653766721405591,0.7083333333333333,0.0027505567850427707
MT_GM_gldm_LowGrayLevelEmphasis,8.134397730005703e-06,0.1472360219315514,0.15300019293845266,0.5814157266693692,0.8329475308641975,0.001395981079677911
MT_GM_gldm_SmallDependenceEmphasis,0.0011731795490970691,0.33631180124338944,-0.10958904109589042,-0.028068345425417827,0.45524691358024694,1.0
MT_GM_gldm_SmallDependenceHighGrayLevelEmphasis,0.7454389869822285,0.13348798314633983,-0.24011190430252752,-0.4357276480326767,0.7499999999999999,0.34731011010697505
MT_GM_gldm_SmallDependenceLowGrayLevelEmphasis,1.238878344992042e-05,0.21573473976653404,0.10299697729757543,0.6028011327077828,0.8464506172839507,0.00054983831773095
MT_GM_ngtdm_Busyness,-0.1774586863281463,-0.10893791388703349,0.33860698437198533,0.31543473906660036,0.6523919753086419,1.0
MT_GM_ngtdm_Coarseness,2.9104130099939008e-08,0.15607380588877556,-0.2908380863598351,0.20800000172041236,0.5895061728395061,1.0
MT_GM_ngtdm_Complexity,6.774427537557764,0.29168701961270277,0.0422213647179883,0.30206886029259183,0.6728395061728394,1.0
MT_GM_ngtdm_Contrast,0.0009459844102569359,0.3399178442034449,-0.14052350633481256,-0.10291726655986536,0.5590277777777778,1.0
MT_GM_ngtdm_Strength,-5.169132856579982e-05,-0.12593783069872364,0.0673998327866744,0.5212692721863311,0.771219135802469,0.01621808904800278
R1_GM_firstorder_10Percentile,-0.0008711967249602165,-0.3683798261381686,-0.07019744034986174,-0.5546839691213523,0.8179012345679012,0.0042808501476522915
R1_GM_firstorder_90Percentile,-0.0009537764609787266,-0.14322751881970397,0.2934272300469484,-0.16707348467510613,0.5960648148148149,1.0
R1_GM_firstorder_Energy,-1360.5342281431176,-0.2959852940338403,0.28625635089073254,-0.5226058600637319,0.8005401234567902,0.015399127336087079
R1_GM_firstorder_Entropy,-0.00012098998079002046,-0.15045570314588663,-0.04868480288121423,-0.12162949684347725,0.5698302469135803,1.0
R1_GM_firstorder_InterquartileRange,-3.944692129731607e-05,0.2669920646987513,0.29651424528908615,0.29003956939598424,0.6354166666666667,1.0
R1_GM_firstorder_Kurtosis,-0.00731101152395623,-0.032905142010506344,0.10399382596951573,0.12964902410788234,0.5486111111111112,1.0
R1_GM_firstorder_Maximum,-0.0012350256738444252,0.16824444185508894,0.26294295453083805,0.19514183010052394,0.6134259259259259,1.0
